,,,,,                           สินค้าในระบบ,,,,เปิดบิลแล้วยังไม่ส่ง,,,,ตรวจนับจริง,,,,,,รวมตรวจนับ,," 974,085.94 ",,,,,
SM0502505,PR-750W กล่องกระดาษขาว 750ml (25x24)(600x1),สินค้ากึ่งสำเร็จรูป, 918.42 , 35.00 , -   , -   , -   , 35.00 , -   , 35.00 , -   , -   , -   , -   , 35.00 , -   , -   , -   , 35.00 , -   , -   ,," 32,144.78 "," 32,144.78 ", -   ,
SM0502506,PR-1000W กล่องกระดาษขาว 1000ml (25x24)(600x1),สินค้ากึ่งสำเร็จรูป," 1,001.98 ", 40.00 , -   , -   , -   , 40.00 , -   , 40.00 , -   , -   , -   , -   , 40.00 , -   , -   , -   , 40.00 , -   , -   ,," 40,079.26 "," 40,079.26 ", -   ,
SM0502510,PRS-1000K-RLP กล่องกระดาษคราฟท์ 1000ml (25x12)(300x1),สินค้ากึ่งสำเร็จรูป, 768.00 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-7.00 ,"-5,376.00 ",, -   ," 5,376.00 ","-5,376.00 ",
SM0200001,ฝา BOPS กล่องเทอร์โม (SG) (1000 ชิ้น/กล่อง),สินค้ากึ่งสำเร็จรูป, 813.19 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0200002,ฝา PP HR (TK) (1000 ชิ้น/กล่อง),สินค้ากึ่งสำเร็จรูป, 594.23 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0200003,PR-RLO (SG) ของฝากล่องกระดาษคราฟท์วงรี (50x12)(1200x1),สินค้ากึ่งสำเร็จรูป," 1,045.68 ", 76.00 , -   , -   , -   , 76.00 , -   , 76.00 , -   , -   , 82.00 , -   , -   , -   , -   , -   , 82.00 , 6.00 ," 6,274.09 ",," 85,745.92 "," 79,471.83 "," 6,274.09 ",
SM0200004,PCL รุ่น E ฝาOPS ใส (SG) ของถ้วยกระดาษคราฟท์ (50x12)(1200x1),สินค้ากึ่งสำเร็จรูป, 904.76 , 12.00 , -   , -   , -   , 12.00 , -   , 12.00 , 12.00 , -   , -   , -   , -   , -   , -   , -   , 12.00 , -   , -   ,," 10,857.12 "," 10,857.12 ", -   ,
SM0200006,NT-CLO ฝา NT45 ใส (SG) (25x24)(600x1),สินค้ากึ่งสำเร็จรูป, 512.66 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0200007,ฝา PET ถ้วยกระดาษคราฟท์ (Art pack)(400X1),สินค้ากึ่งสำเร็จรูป, 387.89 , 0.25 , -   , -   , -   , 0.25 , -   , 0.25 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-0.25 ,-96.97 ,, -   , 96.97 ,-96.97 ,
SM0200008,PCL ฝาOPS ใส (SG) ของถ้วยกระดาษคราฟท์ (25x48)(1200x1),สินค้ากึ่งสำเร็จรูป, 933.81 , 159.58 , -   , -   , -   , 159.58 , -   , 159.58 , -   , -   , 80.00 , -   , -   , -   , -   , -   , 80.00 ,-79.58 ,"-74,308.16 ",," 74,704.65 "," 149,012.81 ","-74,308.16 ",
SM0210104,SC2S ถ้วยน้ำจิ้มฝาปิดในตัว ใส 1 ออนซ์ (50x20) (1000x1),สินค้ากึ่งสำเร็จรูป, 590.00 , 18.00 , -   , -   , -   , 18.00 , -   , 18.00 , 20.00 , -   , -   , -   , -   , -   , -   , -   , 20.00 , 2.00 ," 1,180.00 ",," 11,800.00 "," 10,620.00 "," 1,180.00 ",
SM0210106,SC4 (TK) ถ้วยน้ำจิ้มพร้อมฝา ใส 4 ออนซ์ (50x10) (500x1),สินค้ากึ่งสำเร็จรูป, 319.94 , 18.00 , -   , -   , -   , 18.00 , -   , 18.00 , -   , -   , 28.00 , -   , -   , -   , -   , -   , 28.00 , 10.00 ," 3,199.37 ",," 8,958.22 "," 5,758.86 "," 3,199.37 ",
SM0210107,SC1S ถ้วยน้ำจิ้มฝาปิดในตัว ใส 1 ออนซ์ (100x10) (1000x1),สินค้ากึ่งสำเร็จรูป, 310.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0200010,TPR750ชาม 650 ml ใส พร้อมฝา (25x20) (500x1),สินค้ากึ่งสำเร็จรูป, 780.92 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0200011,TPR1000ชาม 980 ml ใส พร้อมฝา (25x20) (500x1),สินค้ากึ่งสำเร็จรูป, 980.62 , 3.00 , -   , -   , -   , 3.00 , -   , 3.00 , -   , 3.00 , -   , -   , -   , -   , -   , -   , 3.00 , -   , -   ,," 2,941.86 "," 2,941.86 ", -   ,
SM0200012,TPR750RBชาม 650 ml สีแดงดำ พร้อมฝา (25x20) (500x1),สินค้ากึ่งสำเร็จรูป, 930.80 , 45.00 , -   , -   , -   , 45.00 , -   , 45.00 , -   , 45.00 , -   , -   , -   , -   , -   , -   , 45.00 , -   , -   ,," 41,886.18 "," 41,886.18 ", -   ,
SM0200013,TPR1000RB ชาม 980 ml สีแดงดำ พร้อมฝา (25x20) (500x1),สินค้ากึ่งสำเร็จรูป," 1,039.12 ", 45.00 , -   , -   , -   , 45.00 , -   , 45.00 , -   , 45.00 , -   , -   , -   , -   , -   , -   , 45.00 , -   , -   ,," 46,760.49 "," 46,760.49 ", -   ,
RM0301047,แผ่นสอด R10,แผ่นสอด, 0.44 ," 5,180.00 ", -   , -   , -   ," 5,180.00 ", -   ," 5,180.00 ", -   , -   , -   , -   ," 5,310.00 ", -   , -   , -   ," 5,310.00 ", 130.00 , 57.20 ,," 2,336.40 "," 2,279.20 ", 57.20 ,
RM0301063,แผ่นสอด R16,แผ่นสอด, 0.44 ," 7,840.00 ", -   , -   , -   ," 7,840.00 ", -   ," 7,840.00 ", -   , -   , -   , -   ," 6,820.00 ", -   , -   , -   ," 6,820.00 ","-1,020.00 ",-448.80 ,," 3,000.80 "," 3,449.60 ",-448.80 ,
RM0301064,แผ่นสอด C900,แผ่นสอด, 0.38 ," 5,354.00 ", -   , -   , -   ," 5,354.00 ", -   ," 5,354.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   ,"-5,354.00 ","-2,018.91 ",, -   ," 2,018.91 ","-2,018.91 ",
RM0301065,แผ่นสอด C650P,แผ่นสอด, 0.44 ," 9,100.00 ", -   , -   , -   ," 9,100.00 ", -   ," 9,100.00 ", -   , -   , -   , -   ," 9,060.00 ", -   , -   , -   ," 9,060.00 ",-40.00 ,-17.60 ,," 3,986.40 "," 4,004.00 ",-17.60 ,
FG9900004,BTB1000-3L ฝากล่องเบนโตะ 3ช่อง 1000ml (300x1) ใส,สินค้าซื้อมาขายไป, 753.00 , 14.00 , -   , -   , -   , 14.00 , -   , 14.00 , -   , -   , -   , -   , -   , 1.00 , -   , -   , 1.00 ,-13.00 ,"-9,789.00 ",, 753.00 ," 10,542.00 ","-9,789.00 ",
FG9900005,BTB1000-4 ถาดกล่องเบนโตะ 4ช่อง 1000ml (300x1) ดำ,สินค้าซื้อมาขายไป, 573.00 , 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , -   , 2.00 , -   , -   , 2.00 , -   , -   ,," 1,146.00 "," 1,146.00 ", -   ,
FG9900006,BTB1000-4L ฝากล่องเบนโตะ 4ช่อง 1000ml (300x1) ใส,สินค้าซื้อมาขายไป, 807.00 , 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , -   , 2.00 , -   , -   , 2.00 , -   , -   ,," 1,614.00 "," 1,614.00 ", -   ,
FG9900008,C1500SB กล่องเข้าเวฟ (150x1) ใส,สินค้าซื้อมาขายไป, 523.50 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , 2.00 , 1.00 , -   , -   , 3.00 , 2.00 ," 1,047.00 ",," 1,570.50 ", 523.50 ," 1,047.00 ",
FG9900010,C650SB กล่องพีพีเข้าเวฟ 650ใส (25x10)(250x1),สินค้าซื้อมาขายไป, 450.00 , 5.00 , -   , -   , -   , 5.00 , -   , 5.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-5.00 ,"-2,250.00 ",, -   ," 2,250.00 ","-2,250.00 ",
FG9900011,C750SB กล่องพีพีเข้าเวฟ 750ใส (25x10)(250x1),สินค้าซื้อมาขายไป," 1,110.00 ", 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , -   , 3.00 , -   , -   , 3.00 , 1.00 ," 1,110.00 ",," 3,330.00 "," 2,220.00 "," 1,110.00 ",
FG9900013,CB1000-3SB กล่องเบนโตะ 1000 3ช่อง (150x1) ดำ,สินค้าซื้อมาขายไป, 709.65 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , 20.00 , -   , -   , 20.00 , 19.00 ," 13,483.35 ",," 14,193.00 ", 709.65 ," 13,483.35 ",
FG9900015,CB1050-2SB กล่องเบนโตะ 1050 2ช่อง (150x1) ดำ,สินค้าซื้อมาขายไป, 627.00 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , 1.00 , -   , -   , 1.00 , -   , -   ,, 627.00 , 627.00 , -   ,
FG9900017,CB750SB กล่องพีพีเข้าเวฟ 750ดำ (25x10)(250x1),สินค้าซื้อมาขายไป, 450.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG9900026,LQ500SBเซฟล็อคจตุรัส(450x1)1ช่อง,สินค้าซื้อมาขายไป, 833.65 , 11.00 , -   , -   , -   , 11.00 , -   , 11.00 , -   , -   , -   , -   , -   , 11.00 , -   , -   , 11.00 , -   , -   ,," 9,170.10 "," 9,170.10 ", -   ,
FG9900033,S500ESB กล่องพีพีเข้าเวฟ 500ใส (300x1),สินค้าซื้อมาขายไป," 1,068.46 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG9900034,S650-2CSB กล่องพีพีเข้าเวฟ 650ใส (300x1),สินค้าซื้อมาขายไป, 621.00 , 4.00 , -   , -   , -   , 4.00 , -   , 4.00 , -   , -   , -   , -   , -   , 4.00 , -   , -   , 4.00 , -   , -   ,," 2,484.00 "," 2,484.00 ", -   ,
FG9900037,S750ESB กล่องพีพีเข้าเวฟ 750ใส (300x1),สินค้าซื้อมาขายไป, 750.00 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , -   , -   , -   , -   , -   , 7.00 , -   , -   , 7.00 , -   , -   ,," 5,250.00 "," 5,250.00 ", -   ,
FG9900041,SB650C กล่องพีพีเข้าเวฟ 650ดำ (300x1),สินค้าซื้อมาขายไป, 500.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG9900044,SB750C กล่องพีพีเข้าเวฟ 750ดำ (300x1) (ซ้ำ),สินค้าซื้อมาขายไป, 651.00 , 8.00 , -   , -   , -   , 8.00 , -   , 8.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-8.00 ,"-5,208.00 ",, -   ," 5,208.00 ","-5,208.00 ",
FG9900045,SB750ESB กล่องพีพีเข้าเวฟ 750ดำ (300x1),สินค้าซื้อมาขายไป, 651.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 9.00 , -   , -   , 9.00 , 9.00 ," 5,859.00 ",," 5,859.00 ", -   ," 5,859.00 ",
FG9900051,SC1500SB ถ้วยพีพี 1500 (180x1) ใส,สินค้าซื้อมาขายไป, 624.56 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , 1.00 , -   , -   , 1.00 , -   , -   ,, 624.56 , 624.56 , -   ,
FG9900053,SC450SB ถ้วยพีพี 450 (450x1) ใส,สินค้าซื้อมาขายไป, 369.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG9900056,TB1000-3SBเบนโตะ3ช่อง(150x1)ดำ,สินค้าซื้อมาขายไป, 450.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 10.00 , -   , -   , 10.00 , 10.00 ," 4,500.00 ",," 4,500.00 ", -   ," 4,500.00 ",
FG9900057,TB1000-4SBเบนโตะ4ช่อง(150x1)ดำ,สินค้าซื้อมาขายไป, 450.00 , 4.00 , -   , -   , -   , 4.00 , -   , 4.00 , -   , -   , -   , -   , -   , 4.00 , -   , -   , 4.00 , -   , -   ,," 1,800.00 "," 1,800.00 ", -   ,
FG9900060,TL1000-3SBกล่องเบนโตะฝาพีพี3ช่องใหญ่ 1000ใส(150x1),สินค้าซื้อมาขายไป, 652.50 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , 2.00 , -   , -   , 2.00 , 1.00 , 652.50 ,," 1,305.00 ", 652.50 , 652.50 ,
FG9900062,TOB1000-4SB เบนโตะกลม4ช่อง(150x1)ดำ,สินค้าซื้อมาขายไป, 601.50 , 3.00 , -   , -   , -   , 3.00 , -   , 3.00 , -   , -   , -   , -   , -   , 6.00 , -   , -   , 6.00 , 3.00 ," 1,804.50 ",," 3,609.00 "," 1,804.50 "," 1,804.50 ",
FG0202401,CW1500-5-กล่องเบนโตะ+ฝาซีล 1500 ml(30x3),สินค้าซื้อมาขายไป, 582.52 , 157.00 , -   , -   , -   , 157.00 , -   , 157.00 , -   , -   , 159.00 , -   , -   , -   , -   , -   , 159.00 , 2.00 ," 1,165.03 ",," 92,620.07 "," 91,455.03 "," 1,165.03 ",
SM0304504,PC-500K ถ้วยกระดาษคราฟท์ 500 ml (720x1),สินค้ากึ่งสำเร็จรูป, 694.28 , 10.81 , -   , -   , -   , 10.81 , -   , 10.81 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-10.81 ,"-7,505.13 ",, -   ," 7,505.13 ","-7,505.13 ",
SM0304505,PC-750K ถ้วยกระดาษคราฟท์ 750 ml (720x1),สินค้ากึ่งสำเร็จรูป, 745.61 , 25.75 , -   , -   , -   , 25.75 , -   , 25.75 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-25.75 ,"-19,199.56 ",, -   ," 19,199.56 ","-19,199.56 ",
SM0304506,PC-1000K ถ้วยกระดาษคราฟท์ 1000 ml (660x1),สินค้ากึ่งสำเร็จรูป, 728.30 , 93.73 , -   , -   , -   , 93.73 , -   , 93.73 , -   , -   , -   , -   , 91.00 , -   , -   , -   , 91.00 ,-2.73 ,"-1,988.25 ",," 66,275.10 "," 68,263.35 ","-1,988.25 ",
SM0201405,SP-07Wช้อนความ สีขาว แพ็ครวม(100x25)(2500x1),สินค้ากึ่งสำเร็จรูป, 271.22 , 102.00 , -   , -   , -   , 102.00 , -   , 102.00 , 102.00 , -   , -   , -   , -   , -   , -   , -   , 102.00 , -   , -   ,," 27,664.82 "," 27,664.82 ", -   ,
RM0401115,สติ๊กเกอร์ TPR750,สติ๊กเกอร์, 0.85 ," 12,080.00 ", -   , -   , -   ," 12,080.00 ", -   ," 12,080.00 ", -   , -   , -   , -   ," 10,480.00 ", -   , -   , -   ," 10,480.00 ","-1,600.00 ","-1,365.16 ",," 8,941.77 "," 10,306.93 ","-1,365.16 ",
RM0401116,สติ๊กเกอร์ TPR750RB,สติ๊กเกอร์, 0.62 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 5,700.00 ", -   , -   , -   ," 5,700.00 "," 5,700.00 "," 3,534.00 ",," 3,534.00 ", -   ," 3,534.00 ",
RM0401117,สติ๊กเกอร์ TPR1000,สติ๊กเกอร์, 0.85 ," 5,130.00 ", -   , -   , -   ," 5,130.00 ", -   ," 5,130.00 ", -   , -   , -   , -   ," 7,880.00 ", -   , -   , -   ," 7,880.00 "," 2,750.00 "," 2,346.36 ",," 6,723.39 "," 4,377.03 "," 2,346.36 ",
RM0401118,สติ๊กเกอร์ TPR1000RB,สติ๊กเกอร์, 0.82 ," 2,000.00 ", -   , -   , -   ," 2,000.00 ", -   ," 2,000.00 ", -   , -   , -   , -   ," 3,300.00 ", -   , -   , -   ," 3,300.00 "," 1,300.00 "," 1,069.50 ",," 2,714.87 "," 1,645.38 "," 1,069.50 ",
RM0401119,สติ๊กเกอร์ PC500K-CLO,สติ๊กเกอร์, 0.77 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0401120,สติ๊กเกอร์ CB500P,สติ๊กเกอร์, 0.32 ," 1,290.00 ", -   , -   , -   ," 1,290.00 ", -   ," 1,290.00 ", -   , -   , -   , -   ," 1,600.00 ", -   , -   , -   ," 1,600.00 ", 310.00 , 99.20 ,, 512.00 , 412.80 , 99.20 ,
RM0401121,สติ๊กเกอร์ C900 พิมพ์ใหม่,สติ๊กเกอร์, 0.65 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 5,530.00 ", -   , -   , -   ," 5,530.00 "," 5,530.00 "," 3,594.50 ",," 3,594.50 ", -   ," 3,594.50 ",
RM0401122,สติ๊กเกอร์ CB501-2,สติ๊กเกอร์, 0.98 , 648.00 , -   , -   , -   , 648.00 , -   , 648.00 , -   , -   , -   , -   ," 1,055.00 ", -   , -   , -   ," 1,055.00 ", 407.00 , 398.86 ,," 1,033.90 ", 635.04 , 398.86 ,
SM0204105,บิ๊กแบค C900 กล่องพีพีเข้าเวฟ ใส (25x8)(200x1),สินค้ากึ่งสำเร็จรูป, 568.56 , 70.00 , -   , -   , -   , 70.00 , -   , 70.00 , -   , -   , 67.00 , -   , -   , -   , -   , -   , 67.00 ,-3.00 ,"-1,705.67 ",," 38,093.36 "," 39,799.04 ","-1,705.67 ",
SM0204106,บิ๊กแบค C1500 กล่องพีพีเข้าเวฟ ใส (20x10)(200x1),สินค้ากึ่งสำเร็จรูป, 662.38 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0204107,C501-2 กล่องพลาสติก 500ml 2 ช่อง ใส พร้อมฝา (25x12) (300x1),สินค้ากึ่งสำเร็จรูป, 723.20 , 81.00 , -   , -   , -   , 81.00 , -   , 81.00 , 80.00 , -   , -   , -   , -   , -   , -   , -   , 80.00 ,-1.00 ,-723.20 ,," 57,856.38 "," 58,579.58 ",-723.20 ,
SM0204108,บิ๊กแบ็ค C502-2 กล่อง ใส (25x20)(500x1),สินค้ากึ่งสำเร็จรูป, 997.21 , 21.00 , -   , -   , -   , 21.00 , -   , 21.00 , -   , -   , 20.00 , -   , -   , -   , -   , -   , 20.00 ,-1.00 ,-997.21 ,," 19,944.15 "," 20,941.36 ",-997.21 ,
SM0204203,CB501-2 กล่องพลาสติก 500ml 2 ช่อง สีดำ พร้อมฝา (25x12) (300x,สินค้ากึ่งสำเร็จรูป, 450.00 , 17.00 , -   , -   , -   , 17.00 , -   , 17.00 , 17.00 , -   , -   , -   , -   , -   , -   , -   , 17.00 , -   , -   ,," 7,650.00 "," 7,650.00 ", -   ,
SM0204204,บิ๊กแบ็ค CB502-2 กล่อง ดำ (25x20)(500x1),สินค้ากึ่งสำเร็จรูป," 1,031.16 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0601002,ฟิล์ม ขนาด 10 นิ้ว R,ฟิล์ม," 1,160.00 ", 17.15 , -   , -   , -   , 17.15 , -   , 17.15 , -   , -   , -   , -   , 20.00 , -   , -   , -   , 20.00 , 2.85 ," 3,306.00 ",," 23,200.00 "," 19,894.00 "," 3,306.00 ",
RM0601003,ฟิล์ม ขนาด18นิ้ว C1500,ฟิล์ม," 2,088.00 ", 20.23 , -   , -   , -   , 20.23 , -   , 20.23 , -   , -   , -   , -   , 18.00 , -   , -   , -   , 18.00 ,-2.23 ,"-4,656.24 ",," 37,584.00 "," 42,240.24 ","-4,656.24 ",
RM0301066,แผ่นสอด C500P,แผ่นสอด, 0.40 ," 14,500.00 ", -   , -   , -   ," 14,500.00 ", -   ," 14,500.00 ", -   , -   , -   , -   ," 15,059.00 ", -   , -   , -   ," 15,059.00 ", 559.00 , 223.60 ,," 6,023.60 "," 5,800.00 ", 223.60 ,
RM0301067,แผ่นสอด R225,แผ่นสอด, 0.29 ," 3,932.00 ", -   , -   , -   ," 3,932.00 ", -   ," 3,932.00 ", -   , -   , -   , -   ," 3,860.00 ", -   , -   , -   ," 3,860.00 ",-72.00 ,-20.80 ,," 1,115.15 "," 1,135.95 ",-20.80 ,
RM0301068,แผ่นสอด R24,แผ่นสอด, 0.32 ," 1,740.00 ", -   , -   , -   ," 1,740.00 ", -   ," 1,740.00 ", -   , -   , -   , -   ," 4,760.00 ", -   , -   , -   ," 4,760.00 "," 3,020.00 ", 966.40 ,," 1,523.20 ", 556.80 , 966.40 ,
RM0301069,แผ่นสอด C502-2,แผ่นสอด, 0.90 ," 2,780.00 ", -   , -   , -   ," 2,780.00 ", -   ," 2,780.00 ", -   , -   , -   , -   ," 1,580.00 ", -   , -   , -   ," 1,580.00 ","-1,200.00 ","-1,080.00 ",," 1,422.00 "," 2,502.00 ","-1,080.00 ",
RM0205006,กล่องลูกฟูก 3 ชั้น NT45 พร้อมฝา (แพ็ค 25),กล่อง, 50.00 , 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , 2.00 , -   , -   , -   , 2.00 , -   , -   ,, 100.00 , 100.00 , -   ,
RM0205007,กล่องลูกฟูก 3 ชั้น NT45 พร้อมฝา (แพ็ค 50),กล่อง, 50.00 , 3.00 , -   , -   , -   , 3.00 , -   , 3.00 , -   , -   , -   , -   , 2.00 , -   , -   , -   , 2.00 ,-1.00 ,-50.00 ,, 100.00 , 150.00 ,-50.00 ,
SM0301504,PNB 32K ถ้วยฝาเกี่ยวก้นกลม คราฟท์ (20x25)(500x1),สินค้ากึ่งสำเร็จรูป, 988.68 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0310504,PCS 500K-CLO-ถ้วยคราฟท์+ฝาOPS 500 ml(25x4),สินค้าซื้อมาขายไป, 163.45 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   , 8.00 , 1.00 , 163.45 ,," 1,307.57 "," 1,144.13 ", 163.45 ,
FG0310505,PCS 750K-CLO-ถ้วยคราฟท์+ฝาOPS 750 ml(25x4),สินค้าซื้อมาขายไป, 166.25 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , 6.00 , -   , -   , -   , -   , -   , -   , -   , 6.00 , 5.00 , 831.25 ,, 997.50 , 166.25 , 831.25 ,
FG0310506,PCS 1000K-CLO-ถ้วยคราฟท์+ฝาOPS 1000 ml(25x4),สินค้าซื้อมาขายไป, 174.61 , 16.00 , -   , -   , -   , 16.00 , -   , 16.00 , 16.00 , -   , 170.00 , -   , -   , -   , -   , -   , 186.00 , 170.00 ," 29,684.06 ",," 32,477.85 "," 2,793.79 "," 29,684.06 ",
FG0101108,LB600-กล่องppฝาพับ-ใส 560 ml รวมฝา 1120 ml(50x6),สินค้าโรงงาน, 217.81 , 16.00 , -   , -   , -   , 16.00 , -   , 16.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-16.00 ,"-3,484.96 ",, -   ," 3,484.96 ","-3,484.96 ",
FG0101109,LB601-กล่องppฝาพับ-ใส 540 ml รวมฝา 870 ml(50x6),สินค้าโรงงาน, 206.36 , 4.00 , -   , -   , -   , 4.00 , -   , 4.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-4.00 ,-825.43 ,, -   , 825.43 ,-825.43 ,
FG0101110,LB601-2-กล่องppฝาพับ-ใส 490 ml รวมฝา 820 ml(50x6),สินค้าโรงงาน, 217.41 , 8.00 , -   , -   , -   , 8.00 , -   , 8.00 , 28.00 , -   , -   , -   , -   , -   , -   , -   , 28.00 , 20.00 ," 4,348.28 ",," 6,087.60 "," 1,739.31 "," 4,348.28 ",
FG0101111,LB450-กล่องppฝาพับ-ใส 460 ml รวมฝา 750 ml(25x24),สินค้าโรงงาน, 360.34 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0101112,LB600-กล่องppฝาพับ-ใส 560 ml รวมฝา 1120 ml(25x24),สินค้าโรงงาน, 407.57 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0101113,LB601-กล่องppฝาพับ-ใส 540 ml รวมฝา 870 ml(25x24),สินค้าโรงงาน, 381.95 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-1.00 ,-381.95 ,, -   , 381.95 ,-381.95 ,
FG0101114,LB601-2-กล่องppฝาพับ-ใส 490 ml รวมฝา 820 ml(25x24),สินค้าโรงงาน, 405.57 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0401207,HR650B-กล่องHR+ช้อน 450 ml(25x20),สินค้าโรงงาน, 785.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0402107,NT-45-CL-ชามNT+ฝาPET(50)-ใส 830 ml(50x8),สินค้าโรงงาน, 594.24 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0402108,NT-1000-CL-ชามNT+ฝาPET(25)-ดำ 830 ml(25x16),สินค้าโรงงาน, 604.62 , 11.00 , -   , -   , -   , 11.00 , -   , 11.00 , 11.00 , -   , -   , -   , -   , -   , -   , -   , 11.00 , -   , -   ,," 6,650.82 "," 6,650.82 ", -   ,
FG0402207,NT-45B-CL-ชามNT+ฝาPET(50)-ดำ 830 ml(50x8),สินค้าโรงงาน, 602.18 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0402208,NT-45B-CL-ชามNT+ฝาPET(25)-ดำ 830 ml(25x16),สินค้าโรงงาน, 619.87 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0402307,NT-45RB-CL-ชามNT+ฝาPET(50)-ดำแดง 830 ml(50x8),สินค้าโรงงาน, 605.39 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG9900063,CB650 กล่องพีพีเข้าเวฟ 650ดำ (25x20)(500x1),สินค้าซื้อมาขายไป," 1,090.00 ", 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , -   , 1.00 , -   , -   , 1.00 ,-1.00 ,"-1,090.00 ",," 1,090.00 "," 2,180.00 ","-1,090.00 ",
